Date,Ecoli_units,Ecoli_1dGM,Ecoli_30dGM,BeachName,DNRID,Entero_avg_cfu,Microcystin_ugL,Cylindro_ugL,Anatoxin_ugL,ClosureYN,ClosureReason,MonitoringOrg
06/15/2010,NA,8.936664704594865,13.25985589895019,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
06/21/2010,NA,6.759936284165179,14.713401949576877,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
06/28/2010,NA,13.818982733009959,19.107154871731836,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
07/06/2010,NA,13.193146664955988,19.663615142776727,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
07/12/2010,NA,5.523719014285829,19.567126784779436,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
07/19/2010,NA,5.8227363021502265,18.303856256202845,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
07/26/2010,NA,9.936664704594865,19.592603739179644,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
08/02/2010,NA,6.664033009875793,16.689956038099968,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
08/09/2010,NA,8.87979460482427,14.940098677005293,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
08/16/2010,NA,10.71833061663033,17.047468820612988,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
NA,NA,12.246798473006406,NA,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
05/27/2008,NA,0,0,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
06/02/2008,NA,13.658539744712154,8.3746953017457,Crystal Beach,19002700,NA,NA,NA,NA,N,NA,Burnsville
