BeachName,DOW,Date,Ecoli_1dGM,Ecoli_30dGM,Ecoli_units,ClosureYN,ClosureReason,MonitoringOrg
Bush Lake Beach,27004700,2016-05-23T00:00:00Z,7,7,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-05-26T00:00:00Z,172,34.698703145794944,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-05-31T00:00:00Z,16,26.807037581512276,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-02T00:00:00Z,21.8,25.456620061756823,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-06T00:00:00Z,5.2,18.528542643181638,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-09T00:00:00Z,547.5,32.57854906104009,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2016-06-13T00:00:00Z,18.9,30.140490747172844,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-16T00:00:00Z,5.2,24.19674497871675,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-20T00:00:00Z,17.5,23.341110471102382,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-23T00:00:00Z,2,20.3081100956129,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-27T00:00:00Z,8.5,14.539391437809842,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-06-30T00:00:00Z,2,11.92324878108339,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-05T00:00:00Z,1,8.193802825920919,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-07T00:00:00Z,1,6.822280662035414,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-11T00:00:00Z,4,3.9496647488055725,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-14T00:00:00Z,1,2.8492538548699207,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-18T00:00:00Z,1,2.3723306367363306,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-21T00:00:00Z,31.3,2.530646429716664,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-25T00:00:00Z,2,2.530646429716664,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-07-27T00:00:00Z,6.3,2.7723137536583717,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-01T00:00:00Z,27.5,3.2753400556310295,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-04T00:00:00Z,23.3,3.985348908178665,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-08T00:00:00Z,4.1,5.4359058643816756,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-11T00:00:00Z,23,6.602059979815194,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-15T00:00:00Z,7.4,8.24633109090849,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-18T00:00:00Z,16.9,11.289965734992501,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-22T00:00:00Z,307.6,14.553382922330153,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2016-08-25T00:00:00Z,44.1,20.522562076875598,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-08-30T00:00:00Z,21.3,23.49706915695307,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2016-09-01T00:00:00Z,28.8,23.617969699909846,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-05-25T00:00:00Z,131,131,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-05-30T00:00:00Z,1,11.445523142259598,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-01T00:00:00Z,102,23.729603911182117,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-05T00:00:00Z,11,19.58015106456262,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-08T00:00:00Z,4.1,14.322195640057632,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-12T00:00:00Z,41.7,17.114491919973275,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-15T00:00:00Z,8.5,15.486143678764298,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-19T00:00:00Z,21.3,16.115649902594026,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-22T00:00:00Z,5.1,14.181693189622711,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-26T00:00:00Z,19,11.443515251347145,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-06-29T00:00:00Z,16,11.833562414462989,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-06T00:00:00Z,3,10.466113301514456,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-10T00:00:00Z,4.1,10.466113301514456,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-13T00:00:00Z,5.2,8.068054867203662,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-17T00:00:00Z,1,6.174353311993932,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-20T00:00:00Z,6.3,5.302267028410797,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-24T00:00:00Z,411,9.177947122808485,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2017-07-27T00:00:00Z,68,10.763783780803461,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-07-31T00:00:00Z,23,11.263307653666594,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-08-03T00:00:00Z,36,12.815533053967922,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-08-07T00:00:00Z,1990,26.37924934980881,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2017-08-10T00:00:00Z,125,38.562514024210515,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-08-14T00:00:00Z,115,54.397111473453016,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-08-17T00:00:00Z,162,95.73649141022,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2017-08-21T00:00:00Z,105,130.86951092845584,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-08-23T00:00:00Z,579,151.8526893706354,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2017-08-28T00:00:00Z,96,141.25900830135484,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-08-31T00:00:00Z,649,204.73151164533718,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2017-09-05T00:00:00Z,29,199.87149431470527,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-09-07T00:00:00Z,178,152.84748448413708,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-09-11T00:00:00Z,44,136.1050210753402,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-09-14T00:00:00Z,109,135.2970858343012,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2017-09-18T00:00:00Z,387,149.0425302026502,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2017-09-21T00:00:00Z,178,158.0448296990032,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2018-05-24T00:00:00Z,13.4,13.4,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-05-29T00:00:00Z,39.9,23.12271610343387,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-05-31T00:00:00Z,21.3,22.498441373514346,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-04T00:00:00Z,18.5,21.424330359861557,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-07T00:00:00Z,8.4,17.76567293011237,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-11T00:00:00Z,12.2,16.686990694920407,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-14T00:00:00Z,13.2,16.137437823770405,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-18T00:00:00Z,50.4,18.606259609327918,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-21T00:00:00Z,4.1,15.727979730076736,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-25T00:00:00Z,6.3,14.462876938451405,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-06-28T00:00:00Z,105,17.633890989718406,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-02T00:00:00Z,4.1,13.410184835290542,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-05T00:00:00Z,14.6,13.062023016169565,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-09T00:00:00Z,5.2,12.38422042348382,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-12T00:00:00Z,4,10.941014158410637,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-16T00:00:00Z,2,8.871501754192318,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-19T00:00:00Z,1,5.73902602630988,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-23T00:00:00Z,2,5.299060480900331,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-26T00:00:00Z,16.1,5.88132289739259,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-07-30T00:00:00Z,19,4.863872348391296,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-02T00:00:00Z,28,6.021302001889055,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-06T00:00:00Z,21.3,6.279363210669138,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-09T00:00:00Z,112,8.831827308384964,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-13T00:00:00Z,7.3,9.442343081827378,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-16T00:00:00Z,10,11.291278255401906,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-20T00:00:00Z,24.3,16.09531062691275,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-23T00:00:00Z,4.1,17.431657351776444,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-27T00:00:00Z,7.5,16.013119542893786,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2018-08-30T00:00:00Z,12,15.216025930611591,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-05-20T00:00:00Z,2,2,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-05-23T00:00:00Z,5.2,3.22490309931942,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-05-28T00:00:00Z,8,4.365571532244423,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-05-30T00:00:00Z,35,7.345947879812936,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-03T00:00:00Z,6,7.0545371394854834,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-06T00:00:00Z,5,6.661194337945612,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-10T00:00:00Z,5.2,6.429659814986195,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-13T00:00:00Z,3,5.845271028589298,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-17T00:00:00Z,4.1,5.619416614206117,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-20T00:00:00Z,2,5.619416614206117,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-24T00:00:00Z,13.1,6.226966928180424,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-06-27T00:00:00Z,8.6,6.431299701420341,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-01T00:00:00Z,34.1,6.2590628799412125,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-08T00:00:00Z,5,6.292222518271194,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-11T00:00:00Z,5.2,6.292222518271194,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-15T00:00:00Z,1,5.484839401708985,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-18T00:00:00Z,2,5.014119534563478,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-22T00:00:00Z,0.5,4.2163551422680525,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-25T00:00:00Z,6.3,3.847652491528337,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-07-29T00:00:00Z,62,4.925297813756941,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-01T00:00:00Z,1,3.1683868224934466,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-05T00:00:00Z,21.8,3.9256077090646877,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-08T00:00:00Z,7,4.075147627538243,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-12T00:00:00Z,345,6.49482297990369,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2019-08-15T00:00:00Z,219,11.819977904946168,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-19T00:00:00Z,64.4,17.38425989294358,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-22T00:00:00Z,58.1,29.486522271338835,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-26T00:00:00Z,228,43.933995150360204,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2019-08-29T00:00:00Z,79,45.132929130022944,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-08T00:00:00Z,6.3,6.3,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-11T00:00:00Z,17,10.348912986396204,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-15T00:00:00Z,5,8.120569576715653,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-18T00:00:00Z,1,4.810496121068208,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-22T00:00:00Z,8.6,5.403206743091294,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-25T00:00:00Z,6.3,5.543274850850979,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-06-29T00:00:00Z,18,6.55901632092967,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-01T00:00:00Z,4,6.165827516153747,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-06T00:00:00Z,5,6.023901838726873,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-09T00:00:00Z,3.1,5.56747163968751,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-13T00:00:00Z,2,4.389239146660137,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-16T00:00:00Z,3.1,4.1621876271457365,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-20T00:00:00Z,3,4.7025684587513155,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-23T00:00:00Z,1,3.702558809586373,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-27T00:00:00Z,4.1,3.5299897468803683,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-07-30T00:00:00Z,13,3.4046322195282075,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-08-03T00:00:00Z,12.2,3.853730125659325,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-08-06T00:00:00Z,22.6,4.556952035733126,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-08-10T00:00:00Z,88.6,6.613939810289294,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-08-13T00:00:00Z,291,11.502132036697699,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2020-08-17T00:00:00Z,365,19.538076786977904,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2020-08-20T00:00:00Z,41,26.12561638802141,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-08-24T00:00:00Z,261,48.48218200317763,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2020-08-27T00:00:00Z,93,68.58282812767214,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-08-31T00:00:00Z,33.2,76.11307168375127,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-09-03T00:00:00Z,236,105.78144381319179,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2020-09-08T00:00:00Z,34.5,110.87197543116332,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2020-09-10T00:00:00Z,15.6,91.41335757313946,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-05-24T00:00:00Z,111,111,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-05-27T00:00:00Z,6.3,26.444281045246814,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-01T00:00:00Z,11.9,20.264543735868177,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-03T00:00:00Z,28.8,22.125889765878235,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-07T00:00:00Z,14.5,20.332659879556424,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-10T00:00:00Z,62,24.48464311542397,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-14T00:00:00Z,25.3,24.5994937779957,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-17T00:00:00Z,45,26.52845532493378,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-21T00:00:00Z,2,19.90533642926637,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-24T00:00:00Z,28.1,17.087510022925386,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-06-28T00:00:00Z,33.6,20.580523556029604,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-01T00:00:00Z,41,22.049013458499132,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-06T00:00:00Z,5.2,19.52318246894943,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-08T00:00:00Z,13.4,19.352790295688706,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-12T00:00:00Z,5.2,14.694164099305434,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-15T00:00:00Z,18.5,14.191864767369616,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-19T00:00:00Z,7.4,11.612627278522545,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-22T00:00:00Z,145,18.691093500099335,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-26T00:00:00Z,93.3,21.357139251095237,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-07-29T00:00:00Z,6.3,17.732315216401975,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-02T00:00:00Z,7.5,14.682373435615359,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-05T00:00:00Z,4.1,12.923942732238174,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-09T00:00:00Z,4.1,12.536625790498029,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-12T00:00:00Z,18.1,14.400142821448636,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-16T00:00:00Z,13.1,13.858339481238163,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-19T00:00:00Z,51.2,17.181013465022286,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-23T00:00:00Z,161,17.38199629683283,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-26T00:00:00Z,75.4,16.975427927942757,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-08-30T00:00:00Z,5.2,16.617322233712994,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-09-02T00:00:00Z,46.5,20.351881374653566,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-09-07T00:00:00Z,4.1,20.351881374653566,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2021-09-09T00:00:00Z,75.9,28.147071756430766,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-05-23T00:00:00Z,1,1,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-05-26T00:00:00Z,14.4,3.794733192202055,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-05-31T00:00:00Z,1,2.43288079822936,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-02T00:00:00Z,1,1.9480074928505935,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-06T00:00:00Z,4.1,2.260628870948856,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-09T00:00:00Z,9.8,2.886658469762826,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-14T00:00:00Z,12.1,3.5424869284483815,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-16T00:00:00Z,8.4,3.9462049327505775,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-21T00:00:00Z,59.4,5.333653964389669,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-23T00:00:00Z,16,7.257982979131884,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-27T00:00:00Z,5.2,6.481341858019634,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-06-30T00:00:00Z,7.5,6.576647462112917,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-05T00:00:00Z,20.1,11.316015146712417,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-07T00:00:00Z,3.1,10.969887371391204,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-11T00:00:00Z,2,9.194195102682796,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-14T00:00:00Z,4.1,8.480876314185092,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-18T00:00:00Z,3.1,7.2977565305589,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-21T00:00:00Z,1,5.982330924406818,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-25T00:00:00Z,42.6,5.168403230784535,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-07-28T00:00:00Z,2,4.647808646165587,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-01T00:00:00Z,19.5,5.168403230784535,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-04T00:00:00Z,27.5,6.108773457872689,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-08T00:00:00Z,5.1,5.655953716651585,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-11T00:00:00Z,260,9.713783989714974,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2022-08-15T00:00:00Z,80.9,13.529932396373212,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-18T00:00:00Z,41.4,18.04540308341874,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-22T00:00:00Z,59.1,28.392892677546204,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-25T00:00:00Z,9.2,23.94703043786357,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2022-08-29T00:00:00Z,260,41.127684652668776,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2022-09-01T00:00:00Z,2420,70.27107008056953,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2022-09-06T00:00:00Z,517,97.35307222431271,mpn,Y,ecoli_1dayGM,Bloomington
Bush Lake Beach,27004700,2022-09-08T00:00:00Z,161,142.86756013688031,mpn,Y,ecoli_30dayGM,Bloomington
Bush Lake Beach,27004700,2022-09-12T00:00:00Z,45.5,117.71362784095113,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-05-22T00:00:00Z,2,2,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-05-25T00:00:00Z,6.3,3.5496478698597698,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-05-30T00:00:00Z,13.2,5.499393872598133,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-01T00:00:00Z,102,11.412641153953098,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-05T00:00:00Z,130,18.56511313227784,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-08T00:00:00Z,6.3,15.504987661571997,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-12T00:00:00Z,3.1,12.31965670875834,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-15T00:00:00Z,7.4,11.5591991313409,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-20T00:00:00Z,30.9,12.89364191609397,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-22T00:00:00Z,6.3,14.646823361669306,mpn,N,NA,Bloomington
Bush Lake Beach,27004700,2023-06-26T00:00:00Z,14.6,16.080530310508816,mpn,N,NA,Bloomington
